id,round,title,texts,areaScope,latitude,longitude,versionsCount,state,total_comments_count,selected,link_plans,num_link_proposals,adj_budget,budgetamount,district
440,1,Kaksikielisyyskoordinaattori,"Kaksikielisyyskoordinaattori luo yhteyksiä suomen- ja ruotsinkielisten asukkaiden välille. Hän tukee alueen kehitystä aidosti kaksikieliseksi kaupunginosaksi, jossa kieliryhmien kohtaamiset ovat arkipäivää. Toimintamuotoja hän ideoi yhdessä asukkaiden ja kunnallisten palveluiden tuottajien kanssa. Ne voivat olla esimerkiksi saman ikäryhmän sisällä eri kieliryhmien välisiä tapaamisia ja yhteistä toimintaa päiväkotien, koulujen ja nuorisotoimien kesken. (Katso ideoita pdf-tiedostosta)  Parhaat toimintamuodot napataan käyttöön varmasti muuallekin Helsingissä.

Kaksikielisen ympäristön vahvistaminen edistää toiminnallisen kielitaidon kehittymistä molemmissa kotimaisissa kielissä. 

Eri kieliryhmien päiväkoteja ja kouluja käyvien lasten ja nuorten välisen yhteistyön lisääminen ja tutustumisen mahdollistava yhteisen tilan luominen edistää suvaitsevaisuutta ja kotiseudun tuntemusta. Kaksikielisen yhteisön vahvistaminen kehittää Lauttasaarta elävänä ja omaleimaisena kaupunginosana.",Helsingin yhteinen,60.16098,24.87534,8.0,accepted,2.0,Not selected,95.0,1.0,88800.0,88800.0,Lauttasaari
440,2,Kontulan Lampipuiston kesantoniitylle pölyttäjäkukkapuisto,"Lampipuiston niityllä on kasvanut kesäisin lähinnä pitkää heinää, joka on aika ajoin parturoitu epämääräiseksi oikaisureitiksi. Ehdotan, että puistoon istutetaan pölyttäjiä houkuttelevia kasveja. Puistossa ja sen ympäristössä voisi järjestää erilaisia tapahtumia, jotka lisäisivät ymmärrystä luonnon monimuotoisuudesta.

Lampipuiston pölyttäjäkukkaniitty muodostaisi yhdessä läheisen rhodorendronpuiston ja leikkipuisto Lammen kanssa yhden Kontulan hienoimmista puistoista.",Itäinen,60.2408,25.0818,15.0,accepted,2.0,Selected,839.0,3.0,20000.0,60000.0,Mellunkylä
440,2,Kontulan Lampipuiston kesantoniitylle pölyttäjäkukkapuisto,"Lampipuiston niityllä on kasvanut kesäisin lähinnä pitkää heinää, joka on aika ajoin parturoitu epämääräiseksi oikaisureitiksi. Ehdotan, että puistoon istutetaan pölyttäjiä houkuttelevia kasveja. Puistossa ja sen ympäristössä voisi järjestää erilaisia tapahtumia, jotka lisäisivät ymmärrystä luonnon monimuotoisuudesta.

Lampipuiston pölyttäjäkukkaniitty muodostaisi yhdessä läheisen rhodorendronpuiston ja leikkipuisto Lammen kanssa yhden Kontulan hienoimmista puistoista.",Itäinen,60.2408,25.0818,15.0,accepted,2.0,Not selected,848.0,3.0,120000.0,360000.0,Mellunkylä
441,1,Avoin kesäkeittiö Verkatehtaan puistoon,"Ulkona syöminen on kivaa. 

Kaupungista löytyy vähän paikkoja, mihin kokoontua ulos laittamaan ruokaa ja syömään. Ruokailu on tyypillisesti mukavaa yhdessäoloa.

Esimerkiksi Vanhankaupunginkosken rantaan Verkatehtaan puistoon voisi rakentaa kaikille avoimen kesäkeittiön. Paikan johon voisi porukalla kokoontua syömään.

Hyvä ruokailupaikka tarjoaa mahdollisuuden tehdä ruokaa kerralla monelle. Istumapaikka pöydästä olisi hyvä olla isommallekin seurueelle. 

Voisimme ehkäpä ottaa ideaa Välimeren maista ja rakentaa kesäkeittiöön vuosisatojen myötä ruuanlaitossa hyväksi havaitun puu-uunin. Vähintään paikalta tulisi löytyä turvallinen paikka sytyttää oma hiiligrilli. Nykyisin grillaaminen kaupungissa on melko haastellista.

Keittiössä siisteyden ylläpitäminen on tärkeää. Olen varma, että hyvällä muotoilulla voidaan ratkaista tähän liittyen monta tärkeää asiaa. 

Kuva Wikipediasta.",Keskinen,60.21372,24.98016,8.0,accepted,1.0,Not selected,76.0,2.0,30000.0,60000.0,Vanhakaupunki
441,1,Avoin kesäkeittiö Verkatehtaan puistoon,"Ulkona syöminen on kivaa. 

Kaupungista löytyy vähän paikkoja, mihin kokoontua ulos laittamaan ruokaa ja syömään. Ruokailu on tyypillisesti mukavaa yhdessäoloa.

Esimerkiksi Vanhankaupunginkosken rantaan Verkatehtaan puistoon voisi rakentaa kaikille avoimen kesäkeittiön. Paikan johon voisi porukalla kokoontua syömään.

Hyvä ruokailupaikka tarjoaa mahdollisuuden tehdä ruokaa kerralla monelle. Istumapaikka pöydästä olisi hyvä olla isommallekin seurueelle. 

Voisimme ehkäpä ottaa ideaa Välimeren maista ja rakentaa kesäkeittiöön vuosisatojen myötä ruuanlaitossa hyväksi havaitun puu-uunin. Vähintään paikalta tulisi löytyä turvallinen paikka sytyttää oma hiiligrilli. Nykyisin grillaaminen kaupungissa on melko haastellista.

Keittiössä siisteyden ylläpitäminen on tärkeää. Olen varma, että hyvällä muotoilulla voidaan ratkaista tähän liittyen monta tärkeää asiaa. 

Kuva Wikipediasta.",Keskinen,60.21372,24.98016,8.0,accepted,1.0,Not selected,321.0,1.0,125000.0,125000.0,Vanhakaupunki
441,2,Kivikon metsään infotauluja ja näköala- tai nuotiopaikka ,"Kivikon metsässä on runsaasti arvokkaita muinaismuisto- ja luontokohteita sekä ensimmäisen maailmansodan aikaisia linnoituksia ja luolia. Luonto- ja muinaismuistokohteet pitäisi kartoittaa ja merkitä niin, että ne olisivat helposti löydettävissä esimerkiksi netissä. Tällainen voisi olla esimerkiksi virtuaalinen luontopolku. Kohteista ja alueesta ylipäänsä tarvitaan helposti löydettävissä olevaa tietoa, esimerkiksi infotauluja ulkoilureitille alueen historiasta, kasvillisuudesta ja eliölajeista. Oman asuinalueen historian ja luonnon tuntemus lisäävät myös asuinapaikkaylpeyttä ja viihtyvyyttä.

Ehdotan, että kaupunki rakentaisi alueelle infotaulujen lisäksi virallisen nuotio- ja/tai näköalapaikan.",Itäinen,,,6.0,accepted,2.0,Not selected,841.0,1.0,330000.0,330000.0,location_not_specified
442,1,Scoottirampit Oulunkylä/Käpylä alueelle,"Poikamme on kavereineen intohimoinen scoottari, mutta matkat läheisimpiin ramppeihin on pitkä. Nyt puhutaan paljon siitä, että lasten/nuorten pitäisi liikkua enemmän ja heidät pitäisi saada pois puhelinten ääreltä. Scoottailu on kyllä urheilua parhaimmillaan, mutta kun paikkoja ei ole. Olisiko ideaa esim. kesäisin tehdä rampit tekojääradalle (on lähes tyhjäkäytöllä)? ",Pohjoinen,60.24391841749289,24.947263638893254,8.0,accepted,2.0,Not selected,8.0,3.0,56666.666666666664,170000.0,Itä-Pakila
442,2,Kontulan Ostostielle ja Isännänpolulle omena- ja kirsikkapuita,"Ehdotan, että Kontulaan istutetaan koristekirsikka- ja omenapuiden sijaan syötäviä omena-ja kirsikkapuita. Esimerkiksi Ostostien viheralueet vaativat kohennusta, ja syötävien omenapuiden istuttaminen todennäköisesti lisäisi alueen arvostamista ja kunnossapitoa.",Itäinen,60.23851083312188,25.082559158114528,16.0,accepted,3.0,Selected,839.0,3.0,20000.0,60000.0,Mellunkylä
443,1,Pengerpuistosta ja Torkkelinpuistikosta parempi olohuone Torkkelinmäelle,"Pengerpuistoon ehdotetut parannukset:
- Puistonpenkkien poistaminen ja pensasloosien/pensasaitojen poistaminen sekä puiden matalien oksien leikkaaminen
- Hiekkakentälle jalkapallomaalit ja aita jalkapallokentälle ainakin alas viettävän rinteen eteen sekä hiekkakentän säännöllinen kunnossapitäminen
- Hiekkakentälle talvisin luistinrata
- Ulkoliikuntavälineitä/telineitä: ainakin dippiteline, selkälihas- ja vatsalihaslaite, leuanvetotanko
- Kukkalaatikot/kasvinistutuslaatikot (useita koko hiekkakentän matkalle) nimenomaan nykyisten pensasloosien ja puistonpenkkien tilalle
- Lapsille ainakin tuplakeinu (vauvakeinu ja tavallinen keinu) sekä pieni kiipeilyteline liukumäellä
- Kesäkioski (konttikioski, autokioski)
- Kyltit puiston järjestyssäännöistä (mm. melun välttäminen klo 22-06)
- Valaistuksen lisääminen

Torkkelinpuistikkoon ehdotetut parannukset: 
- Puistonpenkkien poistaminen ja pensaiden siistiminen sekä matalina pitäminen",Keskinen,60.18616,24.95914,8.0,accepted,5.0,Not selected,88.0,6.0,25833.333333333332,155000.0,Kallio
443,2,Mustapuron kunnostaminen ja näköalapaikan rakentaminen,"Mustapuro on Itä-Helsingin merkittävimpiä puroja. Se saa alkunsa lähdepohjaisena Kontulan kirkon läheisyydestä ja laskee Myllypuron ja Marjaniemen kautta Strömsinlahteen Roihuvuoressa. Purossa kutee muun muassa hauki, taimen, kolmi- ja kymmenpiikki. 

Puron ympäristö kaipaa raivaamista vieraslajeista. Aluetta ei saa kuitenkaan liikaa maisemoida, vaan vahvistaa puroluonnon monimuotoisuutta ja puron varressa elävien eliöiden ja kasvien elinmahdollisuuksia. 

Ehdotan, että puronjuoksulle sekä Helsingin pisimmälle koskiosuudelle rakennetaan muutama mahdollisimman luonnonmukaista näköalapaikkaa, joissa on mahdollista järjestää tapahtuma esimerkiksi taimenien kutuaikaan.",Itäinen,60.216972631029016,25.07814669350681,6.0,accepted,2.0,Not selected,840.0,1.0,250000.0,250000.0,Myllypuro
444,1,KAUPUNKIVENEILYÄ RUOHOLAHDENKANAVAAN JA MUUALLEKIN HELSINKIIN,"Helsingissä kaupunkipyöräily on saavuttanut suuren suosion, ehdottaisin, että kehitettäisiin myös kaupunkiveneilyä. Olisi laitureita, joista voisi lähteä soutelemaan ja joihin veneet voisi palauttaa. Kokeiltaisiin ensin Ruohonlahdenkanavalla.",Eteläinen,60.17116,24.93266,8.0,rejected,3.0,Not selected,,,,,Kampinmalmi
444,2,Kulttuuritila Kontulan ostarille,"Kontulasta puuttuu kulttuuritila tai -talo, jossa järjestää tapahtumia, esityksiä ja työpajoja.

Kontulan ostarilla järjestettäviä kulttuuritapahtumia ovat mm. elektronisen musiikin festivaali Kontula Electronic, monikielinen kirjallisuustapahtuma Kontula Book City ja kaupunkielokuvien festivaali Kontula Urban Film Festival. Lisäksi Symppiksen tiloissa toimii yhteisötaiteellinen iltakoulu KAS! eli Kontula Art School ja S-Marketin rakennuksessa kulttuurikeskus Museum of Impossible Forms.

Tällä hetkellä Kontulassa ei ole riittävän isoa tilaa, jossa järjestää konsertteja, teatteri- ja tanssiesityksiä tai luentoja ja seminaareja, tai jossa jo olemassa olevat kulttuuritahot, yhdistykset ja seurat voisivat järjestää yhteistyötapahtumia. 

Kontulan erityisyyttä on monimuotoisuus, mikä olisi myös kulttuuritilan lähtökohta. Kulttuuritila olisi kontulalaisten olohuone, joka palvelisi ostarin monenlaisia kävijöitä yhtä lailla kuin Lähiöaseman, D-Aseman ja Symppiksen asiakkaita.",Itäinen,60.23681190300577,25.083825626353843,8.0,accepted,3.0,Not selected,,,,,Mellunkylä
445,1,Kontti/parakkikauppa tai kioskin mahdollistaminen Kuninkaantammeen.,"Kuninkaantammen uudelta asuinalueelta puuttuu lähipalvelut kokonaan vaikka alueella asuu jo paljon asukkaita. Alueella on tonttivaraus liiketilalle mutta sen rakennusaikataulu on vielä avoinna ja voi olla hyvin mahdollista että kaupparakennus valmistuu vasta 2022-2025 kun alue rupeaa olemaan valmis.

Siihen asti kaupunki voisi mahdollistaa väliaikaisen kontti/parakki-kaupan sijoittamisen alueelle. Alueelle on jo toteutettu väliaikainen parakki päiväkoti/koulu, josta voisi ottaa mallia kaupan toteuttamista varten.

Parakissa/kontissa voisi olla myös muuta yhteisöllistä toimintaa kaupan lisäksi kuten kirpputoreja, kierrätykseen liittyviä tapahtumia yms. yhteisöllisyyttä lisäävää toimintaa.",Läntinen,60.259,24.89189,9.0,rejected,0.0,Not selected,,,,,Kaarela
445,2,Kesätoimintaluotsi Kontulaan,"Kontulassa on paljon lapsiperheitä sekä pienituloisia, joilla ei välttämättä ole mahdollisuutta matkustaa kesällä muualle lomailemaan. Kesätoimintaluotsi järjestää tai suunnittelee maksutonta tai pienen budjetin toimintaa ja tapahtumia arkipäiville ja hyödyntää laajasti Kontulan aluetta, puistoja, tiloja ja metsää.  Kesätoimintaluotsi tekisi yhteistyötä alueen toimijoiden kanssa. Kesätoimintaluotsi voisi olla esimerkiksi nuorten kesätyö.",Itäinen,60.235043411042135,25.087965003788856,4.0,accepted,1.0,Not selected,842.0,1.0,67000.0,67000.0,Mellunkylä
446,2,Penkkejä todelliseen Koillis-Helsinkiin,Penkkejä ihmisten hyvinvoinnin takia toivon täysin penkittömälle alueelle Vuosaaren pohjoispuolelle Kallviikintie- Niinisaarentie- suoralle sekä Itäväylän viereiselle kevyenliikenteenväylälle Vartioharjun kohdilta pohjoiseen.,Itäinen,60.20770864823081,25.12780182540264,26.0,accepted,1.0,Selected,729.0,4.0,11250.0,45000.0,Vuosaari
447,1,Ilmoitustauluja jokaiseen kaupunginosaan,"Ennen somea oli jokaisella asuinalueella yleensä oma ilmoitustaulunsa, jossa paikalliset toimijat pystyivät mainostamaan omaa toimintaansa ja tapahtumiaan. Näitä kaipaisin takaisin. Some on kätevä, mutta ei se ei tavoita kaikkia. Somen kautta informaatiota voi olla myös vaikea löytää suuren tietomäärän takia. Kaikki ihmiset eivät käytä somea tai löydä oman alueen ryhmiä. 

Yhteinen ilmoitustaulu tulisi olla jokaisen asuinalueen keskeisessä paikassa esim. ostarin läheisyydessä. Taululla tulisi olla riittävästi tilaa ja säältä suojattu. Tauluun voisi jokainen alueen toimija tuoda omia mainoksiaan. Näin kaikki alueen asiat löytyisi helposti yhdestä paikasta jokaisen asukkaan käyttöön. Tällä hetkellä taulujen puuttuessa suuri osa informaatiota jää ihmisten ulottumattomiin. Kun taulu löytyisi systemaattisesti joka asuinalueelta, tietäisivät asukkaat oitis, mistä tiedon aina saa. Nyt, kun tauluja ei ole, löytyy mainoksia ympäriinsä paikoista, joihin niiden kiinnitys ei ole suotavaa. ",Helsingin yhteinen,60.17116,24.93266,8.0,accepted,3.0,Not selected,151.0,5.0,43400.0,217000.0,Kampinmalmi
447,2,Akseli Toivosen kentälle lähiliikuntapaikka ja leikkipuiston kunnostus,"Akseli Toivosen kentän kupeessa on lähialueiden lasten keskuudessa suosittu leikkipaikka, joka on päässyt pahasti rapistumaan. Uusien laitteiden asentaminen (esim tramboliini, kiipeilyteline ym, hiekkalaatikko) ja samaan yhteyteen lasten ja aikuisten yhteinen lähiliikuntapaikka samanlaisilla laitteilla kuin Hietsussa (mahdollistavat kunnon treenin myös ilman treenitaustaa toisinkuin Töölönlahden laitteet ja epämääräiset tangot). Aikuisten ja lasten yhteinen ulkoilu voisi hienosti yhdistyä tällä tavoin. Viereinen jalkapallokenttä saisi olla koskematon. Penkkejä ehkä hiukan lisää puiston varteen.",Keskinen,60.214749,24.948483,4.0,accepted,1.0,Not selected,834.0,1.0,100000.0,100000.0,Vanhakaupunki
448,1,Nuorisolle ulkoilutila,"Oulunkylän nuoriso tarvitsee paikan, jossa viettää aikaa ulkona. Tällä hetkellä nuorilla on vain nutan tilat. Ulkoilulle nuorille ei ole omia alueita Oulunkylässä. Tämän vuoksi nuoriso kokoontuu mm. leikkipuiston alueella ja ostarilla tai oleskelevat sisätiloissa, vaikka ulkoilu on tärkeää myös nuorille.

Ehdotukseni on nuorisopuisto. Tilassa olisi nuorisolle sopivia liikuntavälineitä, korisalue, kiipeilyseinä, penkkejä, pöytiä ym. Mahdollisuuksien mukaan kartoitettaisiin alueen nuorilta itseltään, että mitä tällaisella alueella kaivattaisiin. Tilojen tulisi olla nuorisolähtöiset, jotta niille tulisi käyttöäkin. Parasta olisi saada tällainen nutan lähistölle, jotta toiminta keskittyisi tiettyyn alueeseen ja nuoret löytäisivät mukaan. 

Alueen ei tarvitsisi olla kovin suuri. Jo nyt on maailmalta löydettävissä loistavia esimerkkejä mm. Fremantle Esplanade Youth Plaza  ja The Factoria Joven, or ""Youth Factory"" in Merida, Spain, joten tällaisia ehdottomasti vihdoin Suomeenkin enemmän!",Pohjoinen,60.23102,24.95222,10.0,accepted,2.0,Not selected,,,,,Oulunkylä
448,2,Puistonpenkkejä Viikinojanpuiston ja Hallainvuoren ulkoilureitille ,"Viikin ja Latokartanon ulkoilureitit yhtyvät Hallainvuorta kiertävään ulkoilureittiin. Alueella ei ole puistonpenkkejä, vaikka ulkoilureittiä ympäröivät upeat maisemat.

Viikinojanpuiston ja Hallainvuoren ympäristöön hankitaan 10 penkkiä roskalaatikoineen sekä kaksi ruokailuryhmää sisältäen penkit ja pöydän. Ruokailuryhmistä toisen voisi sijoittaa Viikinojanpuiston keskelle ja toisen Hallainvuoren huipulle.

Kohderyhmänä ovat Viikin, Latokartanon, Kivirkon ja Myllypuron asukkaat, jotka liikkuvat Hallainvuoren ja Viikinojanpuiston ympäristössä. Penkit ovat tärkeitä eri-ikäisille asukkaille, erityisesti vanhuksille. Penkkejä käytetään levähtämiseen, lukemiseen ja maisemien ihasteluun. Kesällä voi pitää piknikkiä.

Kustannusarvio: 10 penkkiä maksaa 15.000€ ja roskispöntöt 18.000€. Ruokailuryhmä 3000€ per kpl.

Tavoite: Parantaa Viikinojan ja Hallainvuoren ulkoilualueiden varustetasoa ja asukkaiden ja ulkoilijoiden viihtyvyyttä ja elämänlaatua.",Koillinen,60.227913,25.046677,6.0,accepted,2.0,Not selected,901.0,1.0,51000.0,51000.0,Latokartano
449,1,Penkkejä Latokartanon ja Haltianvuoden liikunta-alueille,"Latokartanon ja Viikin pelloilla sekä Haltianvuoren lenkkipoluilla on suositut liikuntareitit ja upeat maisemat. Alueella ei ole puistonpenkkejä toisin kuin muualla Helsingin ulkoilualueilla. 

Penkit ovat tarpeellisia erityisesti vanhemmille ihmisille ja helpottavat heidän liikkumista ja levähdystaukojen pitämistä. Kesällä penkeillä voi lukea kirjaa ja ihailla maisemia. 

Toivon, että Koillis-Helsingin alueelle lisätään puistonpenkkejä, koska ne vahvistavat myös yhteisöllisyyttä. ",Koillinen,60.22666,25.015,10.0,accepted,0.0,Not selected,126.0,1.0,93000.0,93000.0,Latokartano
449,2,Kadunvarsien sähkönjakelukaapit kauniimmiksi,"Toivon, että sähkönjakelukaapit voitaisiin tehdä kauniimmiksi katutaideteostyyppisiksi mm. Pohjois- Haagassa.
Esitän, että kaupungin viranomaiset hankkisivat luvat maalauksia varten ja kaupunki antaisi alueen kouluille tarvittavat maalit ja muut välineet.
Lapset ja nuoret tekisivät esimerkiksi kuvaamataidon tunneilla luonnoksia maalauksista ja koululaisten mielipiteiden perusteella valittaisiin toteutukseen tulevat maalaukset. Ne suoritettaisiin opettajien ohjauksessa.",Läntinen,60.22379468183245,24.89904856158062,6.0,accepted,2.0,Not selected,,,,,Haaga
45,2,Oulunkylä,"Oulunkylään kaivataan kunnon kahvilaa jossa hyviä leivonnaisia, suolaista ja makeaa sekä erikoiskahvia. Lisäksi pizza paikkoja voisi karsia, niitä on liikaa!!! Tilalle esim. Taco Bell tai joku hieno ravintola jossa voisi nauttia pihviä ja punaviiniä.
Toiseksi Patolan metsäalueen liikunta/ulko kuntoilu paikan kunnostus / uudistus olisi paikoillaan.
Roskiksia ja penkkejä kaivataan lisää!!!
Nuorille skuutti /skeitti alue/puisto.",Pohjoinen,60.2297487662408,24.9446838468629,4.0,accepted,1.0,Not selected,,,,,Oulunkylä
450,1,Kiipelyteline-liukumäkirakennelma Arabianrantaan,"Arabianrannassa on taaperoita varten suunniteltu leikkipuisto. Puistossa on iltapäivätoimintaa koulun tokaluokkalaisille. Lisäksi puistoa käyttää myös ekaluokkalaiset, jotka ovat eri toimipisteissä. 

Kiinteitä varusteita ovat vauvakeinu, taaperoiden liukumäki ja hiekkalaatikko. 1.-2. -luokkien oppilaita on yhteensä 250 ja koko koulussa yli 800 oppilasta. Koko rannassa ei ole mitään koululaisille suunniteltuja kiipeilyteline-liukumäki rakennelmia. Lähin on Tokoinrannan leikkipuistossa, mutta se ei arkea palvele. Haagan Näyttelijäntien leikkipuistossa ja Vuosaareessa on myös ""kiippoja"". Isoja rakennelmia, joissa erilaisia liukumäkiä, siltoja, tankoja yms. Inspiroivat monenlaiseen mielikuvitusleikkiin tai esim. kiippahippaan. Toukolassa, Arabianrannassa, Kumpulassa ja Käpylässä ei ole missään vastaavia kuin monissa muissa kaupunginosissa. Samanlainen tarvitaan sekä Arabian puiston edustalle että Intian leikkipuistoon. Molemmissa on satoja iltapäiväkerholaisia ja muita lapsia lisäksi.
",Keskinen,60.20971594669457,24.982810084528477,9.0,rejected,1.0,Not selected,,,,,Vanhakaupunki
